id,url,description,title,overview,items,amenities
1715511351256418516,https://fr.airbnb.com/rooms/1715511351256418516,"Bienvenue dans votre appartement moderne et chaleureux, idéalement situé à Casablanca, à deux pas de la Mosquée Hassan II, de la Corniche et du Marina Mall. Profitez d’un espace confortable avec Wi-Fi rapide, parfait pour vos séjours d’affaires ou de loisirs. Le quartier est sûr et agréable, proche des cafés, commerces et transports.",42 Corniche/Hassan II - Moderne & Confort ,"Logement entier : appartement - Casablanca, Maroc","['4 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Salle de bain': ['Savon pour le corps', 'Bidet', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Lave-linge', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Fer à repasser', 'Espace de rangement pour les vêtements']}, {'Divertissement': ['Télévision']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place', 'Détecteur de fumée', 'Détecteur de monoxyde de carbone', 'Extincteur', 'Trousse de premiers secours']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Four à micro-ondes', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Cuisinière', 'Four', 'Bouilloire électrique', 'Cafetière', 'Grille-pain', 'Plaques de cuisson', 'Blender', 'Table à manger']}, {'Extérieur': ['Patio ou balcon']}, {'Parking et installations': ['Stationnement gratuit sur place']}, {'Services': ['Arrivée autonome', 'Boîte à clé sécurisée']}]"
id,url,description,title,overview,items,amenities
1589052280339715569,https://fr.airbnb.com/rooms/1589052280339715569,"Perché au sommet de l'immeuble, ce studio penthouse unique offre une escapade urbaine raffinée avec une vue imprenable sur la ville. Baigné de lumière naturelle, l'espace allie design moderne et confort, créant une atmosphère calme et élégante au-dessus de l'agitation de la ville.<br /><br />Le studio dispose d'un coin salon et d'un coin chambre soigneusement aménagés, d'une kitchenette entièrement équipée et d'une salle de bain. De grandes fenêtres s'ouvrent sur de superbes vues, parfaites pour savourer un café le matin ou regarder les lumières de la ville s'animer la nuit.",Studio penthouse avec vue sur la ville,"Logement entier : appartement - Casablanca, Maroc","['2 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Salle de bain': ['Savon pour le corps', 'Eau chaude']}, {'Chambre et linge': ['Lave-linge']}, {'Divertissement': ['Télévision']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage central']}, {'Internet et bureau': ['Wifi']}, {'Cuisine et salle à manger': ['Cuisine', 'Table à manger']}, {'Parking et installations': ['Stationnement gratuit sur place', 'Ascenseur']}, {'Services': ['Dépôt de bagages autorisé', 'Arrivée autonome', 'Serrure numérique', 'Ménage disponible pendant le séjour']}]"
id,url,description,title,overview,items,amenities
1703636411706874734,https://fr.airbnb.com/rooms/1703636411706874734,"Appartement moderne & chic – Maarif / Franceville, Casablanca<br /><br />Idéalement situé au cœur de Casablanca, à proximité de deux stations de tramway 🚊.<br /><br />• 🛋️ Salon lumineux avec (TV 55’’ , NETFLIX , WIFI… )<br />• 🍽️ Cuisine entièrement équipée<br />• 🛏️ Chambre moderne et confortable<br />• 🚿 Salle de bain propre et moderne<br />• ☀️ Terrasse plein sud sans vis-à-vis<br />•parking <br /><br />Le studio bien ensoleillé toute la journée ☀️<br /><br />📍 Proche des cafés, restaurants, commerces…",Appartement Premium avec Équipements Complets,"Logement entier : appartement - Casablanca, Maroc","['4 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Chambre et linge': ['Lave-linge']}, {'Divertissement': ['Télévision']}, {'Chauffage et climatisation': ['Climatisation']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine']}, {'Parking et installations': ['Stationnement gratuit sur place']}]"
id,url,description,title,overview,items,amenities
1629630212169213691,https://fr.airbnb.com/rooms/1629630212169213691,"Situé au cœur de Casablanca, RStay est un studio central, lumineux et cosy, pensé pour offrir confort et sérénité.<br /><br />À seulement 2 minutes du tramway et proche de Casa Voyageurs, Casa Port et des principaux centres d’intérêt, vous profitez d’un emplacement stratégique tout en restant dans un environnement calme.<br /><br />Que vous soyez en déplacement professionnel ou en escapade à deux, RStay offre un équilibre parfait entre centralité, élégance et confort.",RStay | Studio de luxe • Central • Coucher de soleil • Stationnement,"Logement entier : appartement - Casablanca, Maroc","['2 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage', 'Shampoing', 'Savon pour le corps', 'Bidet', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Lave-linge', 'Produits de base', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements']}, {'Divertissement': ['Télévision', 'Livres et de quoi lire']}, {'Famille': ['Lit pour bébé', 'Chaise haute', 'Grilles de fenêtre']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage']}, {'Internet et bureau': ['Wifi']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Cuisinière à gaz Other en acier inoxydable', 'Four', 'Bouilloire électrique', 'Cafetière', 'Grille-pain', 'Plaques de cuisson', 'Blender', 'Compacteur de déchets', 'Table à manger', 'Café']}, {'Extérieur': ['Patio ou balcon', ""Mobilier d'extérieur"", 'Espace repas en plein air']}, {'Parking et installations': ['Stationnement gratuit sur place', 'Ascenseur', 'Résidence protégée']}, {'Services': ['Arrivée autonome', 'Serrure connectée']}]"
id,url,description,title,overview,items,amenities
1734324225034301871,https://fr.airbnb.com/rooms/1734324225034301871,"Installez-vous dans ce tout nouvel appartement design d'une chambre au cœur du quartier des Princesses, à Casablanca, un havre de paix lumineux construit pour ressembler davantage à un boutique-hôtel qu'à une location. Un lit double somptueux dans une chambre privée, un balcon, une cuisine entièrement équipée et une douche à effet de pluie de style spa en font un logement idéal pour les couples, les voyageurs d'affaires et tous ceux qui recherchent confort et style dans un endroit accessible à pied.",Fleur de Lys · Chic 1 chambre · Les Princesses,"Logement entier : appartement - Casablanca, Maroc","['2 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage', 'Shampoing', 'Savon pour le corps', 'Bidet', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Lave-linge', 'Produits de base', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements\xa0: placard, armoire et commode']}, {'Divertissement': ['Télévision']}, {'Famille': ['Lit parapluie\xa0: disponible sur demande', 'Grilles de fenêtre']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage central']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place']}, {'Internet et bureau': ['Vitesse du réseau wifi\xa0: 48\xa0Mbps']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Cuisinière à induction Teka', 'Four double en acier inoxydable', 'Bouilloire électrique', 'Cafetière\xa0: Nespresso', 'Verres à vin', 'Grille-pain', 'Blender', 'Table à manger']}, {'Extérieur': ['Privé\xa0: patio ou balcon']}, {'Parking et installations': ['Stationnement gratuit sur place', 'Stationnement gratuit dans la rue', 'Ascenseur']}, {'Services': ['Dépôt de bagages autorisé', 'Logement fumeur', 'Séjours longue durée autorisés', 'Arrivée autonome', 'Serrure connectée', 'Service de ménage disponible de 09:30 à 18:00, tous les jours\xa0: disponible moyennant un supplément']}]"
id,url,description,title,overview,items,amenities
1292074000059211453,https://fr.airbnb.com/rooms/1292074000059211453,"Idéalement situé dans un quartier chic et paisible de Casablanca, cet appartement neuf offre un accès facile aux commerces, restaurants, cafés et transports. Avec sa décoration raffinée, son ambiance moderne et chaleureuse, il garantit un confort maximal. Lumineux et parfaitement équipé, c’est un pied-à-terre idéal, que vous soyez en déplacement professionnel ou en visite pour découvrir la ville.",Confort & Charme - Casablanca centre.,"Logement entier : appartement - Casablanca, Maroc","['4 voyageurs', '1 chambre', '2 lits', '1\xa0salle de bain']","[{'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage', 'Shampoing', 'Savon pour le corps', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Lave-linge', 'Sèche-linge', 'Produits de base', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements']}, {'Divertissement': ['Connexion Ethernet', 'Télévision', 'Système audio']}, {'Famille': ['Lit pour bébé', 'Lit parapluie', 'Vaisselle pour enfants', 'Table à langer']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place', 'Détecteur de fumée', 'Extincteur', 'Trousse de premiers secours']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Four à micro-ondes', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Cuisinière', 'Four', 'Cafetière', 'Verres à vin', 'Grille-pain', 'Plaques de cuisson', 'Table à manger', 'Café']}, {""Caractéristiques de l'emplacement"": ['Entrée privée']}, {'Extérieur': [""Mobilier d'extérieur"", 'Hamac', 'Espace repas en plein air']}, {'Parking et installations': ['Stationnement gratuit sur place', 'Ascenseur']}, {'Services': ['Animaux acceptés', 'Séjours longue durée autorisés', 'Arrivée autonome', 'Serrure numérique']}]"
id,url,title,description,overview,items,amenities
1630551448154579752,https://fr.airbnb.com/rooms/1630551448154579752,New Cosy Studio | Terrasse et fibre | Indépendant,"Studio moderne et élégant au quartier 2 Mars – Casablanca, calme et sécurisé avec Parking privée Sous-Sol<br /><br />🛋️ Séjour confortable et lumineux<br />🍳 Cuisine américaine équipée<br />🚿 Salle de bain moderne<br />🛏️ Lit double confortable <br />🏢 Immeuble propre<br />🚗 PARKING SOUS-SOL<br /><br />📍 Emplacement idéal :<br />☕ Cafés & commerces<br />🛒 Marjane Market, Bd Abdelmoumen<br />🏥 Proche cliniques & hôpitaux<br />🌆 5 min Maarif, Marina, Corniche<br /><br />✨ Parfait pour séjours touristiques, professionnels ou médicaux.","Logement entier : appartement - Casablanca, Maroc","['4 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage', 'Shampoing', 'Savon pour le corps', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Lave-linge', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Espace de rangement pour les vêtements']}, {'Divertissement': ['Télévision']}, {'Famille': ['Vaisselle pour enfants', 'Caches-prises', 'Barrières de sécurité pour bébé']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage']}, {'Sécurité à la maison': ['Détecteur de monoxyde de carbone', 'Extincteur']}, {'Internet et bureau': ['Wifi']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Lave-vaisselle', 'Cuisinière Other', 'Four', 'Bouilloire électrique', 'Cafetière', 'Verres à vin', 'Compacteur de déchets', 'Table à manger', 'Café']}, {""Caractéristiques de l'emplacement"": ['Entrée privée']}, {'Extérieur': ['Patio ou balcon', 'Espace repas en plein air']}, {'Parking et installations': ['Stationnement gratuit sur place', 'Stationnement gratuit dans la rue']}, {'Services': ['Séjours longue durée autorisés', 'Arrivée autonome', 'Serrure connectée']}]"
id,url,description,title,overview,items,amenities
1468281357605701328,https://fr.airbnb.com/rooms/1468281357605701328,"Installez-vous au cœur vibrant de Casablanca, dans ce superbe appartement situé à Maârif, l’un des quartiers les plus recherchés de la ville. Niché dans un immeuble moderne et sécurisé avec un parking privé , ce logement allie design contemporain, confort et emplacement idéal.",Elégant 2BR Maarif:Terrasse-parking-fibre optique,"Logement entier : appartement - Casablanca, Maroc","['5 voyageurs', '2 chambres', '2 lits', '1\xa0salle de bain']","[{'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage', 'Shampoing', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Lave-linge', 'Produits de base', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements\xa0: placard']}, {'Divertissement': ['Télévision', 'Livres et de quoi lire']}, {'Famille': ['Chaise haute payante\xa0: disponible sur demande']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place']}, {'Internet et bureau': ['Wifi']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Four à micro-ondes', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Lave-vaisselle', 'Cuisinière électrique Other', 'Four', 'Bouilloire électrique', 'Cafetière\xa0: Nespresso', 'Plaques de cuisson']}, {""Caractéristiques de l'emplacement"": ['Entrée privée']}, {'Extérieur': ['Jardin', ""Mobilier d'extérieur""]}, {'Parking et installations': ['Stationnement gratuit sur place', 'Ascenseur']}, {'Services': ['Séjours longue durée autorisés', 'Arrivée autonome', 'Serrure numérique']}]"
id,url,title,description,overview,items,amenities
1552112114110806799,https://fr.airbnb.com/rooms/1552112114110806799,Studio adapté au travail · Piscine · À 5 min de l’aéroport CMN,"Nouacer se trouve à l’intersection des infrastructures commerciales de Casablanca et de l’accès à l’aéroport. Que vous soyez ici pour un projet de deux semaines dans la zone industrielle ou pour un mois de télétravail, ce logement à La Perle vous offre un environnement qui favorise réellement la concentration : une connexion Wi-Fi rapide par la fibre, une vraie cuisine pour ne pas devoir manger au restaurant à chaque repas, un lave-linge et une piscine pour vous détendre en fin de journée.","Logement entier : appartement - Nouaceur, Maroc","['3 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Chambre et linge': ['Lave-linge', 'Cintres', 'Linge de lit', 'Stores ou rideaux occultants', 'Fer à repasser', 'Espace de rangement pour les vêtements']}, {'Divertissement': ['Télévision']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place', 'Extincteur', 'Trousse de premiers secours']}, {'Internet et bureau': ['Wifi']}, {'Cuisine et salle à manger': ['Cuisine', 'Tout le nécessaire pour cuisiner', 'Bouilloire électrique', 'Cafetière\xa0: Nespresso']}, {'Parking et installations': ['Stationnement gratuit sur place', 'Piscine', 'Ascenseur']}, {'Services': ['Arrivée autonome', 'Serrure connectée']}]"
